,phi_b_uk,phi_g_uk,rho_g_uk
209,0.003825781188250492,0.004549938011406268,0.11404309322767596
210,0.003825781188250492,0.004549938011406268,0.11404309322767596
211,0.003649534310623804,0.003650384146540585,0.2118814358880475
212,0.003649534310623804,0.003650384146540585,0.2118814358880475
213,0.003649534310623804,0.003650384146540585,0.2118814358880475
214,0.002997071709589496,0.008158325854078606,0.4161716890397657
215,0.002984528133403633,0.00805474149126869,0.2101243307954517
216,0.002984528133403633,0.00805474149126869,0.2101243307954517
217,0.002984528133403633,0.00805474149126869,0.2101243307954517
218,0.002984528133403633,0.00805474149126869,0.2101243307954517
219,0.002984528133403633,0.00805474149126869,0.2101243307954517
220,0.002984528133403633,0.00805474149126869,0.2101243307954517
221,0.002984528133403633,0.00805474149126869,0.2101243307954517
222,0.002984528133403633,0.00805474149126869,0.2101243307954517
223,0.002984528133403633,0.00805474149126869,0.2101243307954517
224,0.002984528133403633,0.00805474149126869,0.2101243307954517
225,0.0035392103249533894,0.01038658421655569,0.4942320066614758
226,0.0035392103249533894,0.01038658421655569,0.4942320066614758
227,0.0035392103249533894,0.01038658421655569,0.4942320066614758
228,0.0035392103249533894,0.01038658421655569,0.4942320066614758
229,0.0032041384753232296,0.00965684615366463,0.7757992490230898
230,0.0034763527648837543,0.00998997671996626,0.625848312023255
231,0.004304964065796183,0.007245316279413704,0.730906100448876
232,0.004304964065796183,0.007245316279413704,0.730906100448876
233,0.004304964065796183,0.007245316279413704,0.730906100448876
234,0.004304964065796183,0.007245316279413704,0.730906100448876
235,0.0043300056935660506,0.007785875165244736,0.5085881484411133
236,0.0043300056935660506,0.007785875165244736,0.5085881484411133
237,0.0043300056935660506,0.007785875165244736,0.5085881484411133
238,0.0043300056935660506,0.007785875165244736,0.5085881484411133
239,0.0043300056935660506,0.007785875165244736,0.5085881484411133
240,0.0043300056935660506,0.007785875165244736,0.5085881484411133
241,0.0043300056935660506,0.007785875165244736,0.5085881484411133
242,0.0043300056935660506,0.007785875165244736,0.5085881484411133
243,0.004872884070240381,0.005581997303368263,0.7551212373697045
244,0.004872884070240381,0.005581997303368263,0.7551212373697045
245,0.004872884070240381,0.005581997303368263,0.7551212373697045
246,0.004872884070240381,0.005581997303368263,0.7551212373697045
247,0.004872884070240381,0.005581997303368263,0.7551212373697045
248,0.004872884070240381,0.005581997303368263,0.7551212373697045
249,0.004872884070240381,0.005581997303368263,0.7551212373697045
250,0.004872884070240381,0.005581997303368263,0.7551212373697045
251,0.004872884070240381,0.005581997303368263,0.7551212373697045
252,0.004872884070240381,0.005581997303368263,0.7551212373697045
253,0.004872884070240381,0.005581997303368263,0.7551212373697045
254,0.004103758235714855,0.004318823190207231,0.7019438517948888
255,0.004103758235714855,0.004318823190207231,0.7019438517948888
256,0.0042367412489574836,0.008517017964518484,0.428075510478429
257,0.005488711298351436,0.0062799670230196825,0.4330142943804379
258,0.005488711298351436,0.0062799670230196825,0.4330142943804379
259,0.005488711298351436,0.0062799670230196825,0.4330142943804379
260,0.005488711298351436,0.0062799670230196825,0.4330142943804379
261,0.005488711298351436,0.0062799670230196825,0.4330142943804379
262,0.005488711298351436,0.0062799670230196825,0.4330142943804379
263,0.005385990131577854,0.004331154608547799,0.32324561592442974
264,0.005074945156456123,0.006798275118834806,0.3425875541533613
265,0.005074945156456123,0.006798275118834806,0.3425875541533613
266,0.005074945156456123,0.006798275118834806,0.3425875541533613
267,0.005074945156456123,0.006798275118834806,0.3425875541533613
268,0.005074945156456123,0.006798275118834806,0.3425875541533613
269,0.003382123431859464,0.0038419697657942763,0.5754237087472166
270,0.003382123431859464,0.0038419697657942763,0.5754237087472166
271,0.004206036577255073,0.006256468814813657,0.4757349528394481
272,0.0041123331622818044,0.008686692212850788,0.5469123808954433
273,0.0041123331622818044,0.008686692212850788,0.5469123808954433
274,0.0041123331622818044,0.008686692212850788,0.5469123808954433
275,0.0041123331622818044,0.008686692212850788,0.5469123808954433
276,0.0041123331622818044,0.008686692212850788,0.5469123808954433
277,0.0041123331622818044,0.008686692212850788,0.5469123808954433
278,0.0041123331622818044,0.008686692212850788,0.5469123808954433
279,0.0041123331622818044,0.008686692212850788,0.5469123808954433
280,0.0041123331622818044,0.008686692212850788,0.5469123808954433
281,0.003214435973021885,0.009493317768442713,0.42214628176791597
282,0.003214435973021885,0.009493317768442713,0.42214628176791597
283,0.003214435973021885,0.009493317768442713,0.42214628176791597
284,0.003214435973021885,0.009493317768442713,0.42214628176791597
285,0.003214435973021885,0.009493317768442713,0.42214628176791597
286,0.003214435973021885,0.009493317768442713,0.42214628176791597
287,0.003214435973021885,0.009493317768442713,0.42214628176791597
288,0.003214435973021885,0.009493317768442713,0.42214628176791597
289,0.0040261028009007,0.007471413069732552,0.4670124769032929
290,0.0040261028009007,0.007471413069732552,0.4670124769032929
291,0.0040261028009007,0.007471413069732552,0.4670124769032929
292,0.0040261028009007,0.007471413069732552,0.4670124769032929
293,0.0040261028009007,0.007471413069732552,0.4670124769032929
294,0.0040261028009007,0.007471413069732552,0.4670124769032929
295,0.0040261028009007,0.007471413069732552,0.4670124769032929
296,0.0040261028009007,0.007471413069732552,0.4670124769032929
297,0.0040261028009007,0.007471413069732552,0.4670124769032929
298,0.00397724715605577,0.007518598985451799,0.22243951746940174
299,0.00397724715605577,0.007518598985451799,0.22243951746940174
300,0.00397724715605577,0.007518598985451799,0.22243951746940174
301,0.00397724715605577,0.007518598985451799,0.22243951746940174
302,0.00397724715605577,0.007518598985451799,0.22243951746940174
303,0.00397724715605577,0.007518598985451799,0.22243951746940174
304,0.00397724715605577,0.007518598985451799,0.22243951746940174
305,0.00397724715605577,0.007518598985451799,0.22243951746940174
306,0.00397724715605577,0.007518598985451799,0.22243951746940174
307,0.00397724715605577,0.007518598985451799,0.22243951746940174
308,0.00397724715605577,0.007518598985451799,0.22243951746940174
309,0.00397724715605577,0.007518598985451799,0.22243951746940174
310,0.00397724715605577,0.007518598985451799,0.22243951746940174
311,0.00397724715605577,0.007518598985451799,0.22243951746940174
312,0.00397724715605577,0.007518598985451799,0.22243951746940174
313,0.003317738135041058,0.0051723722129678245,0.14821362398372812
314,0.003317738135041058,0.0051723722129678245,0.14821362398372812
315,0.003317738135041058,0.0051723722129678245,0.14821362398372812
316,0.003317738135041058,0.0051723722129678245,0.14821362398372812
317,0.003317738135041058,0.0051723722129678245,0.14821362398372812
318,0.003317738135041058,0.0051723722129678245,0.14821362398372812
319,0.0027998251818807445,0.0077901460053686694,0.20779231470118054
320,0.0026370555956111465,0.007323082421390849,0.3432027919329488
321,0.0026370555956111465,0.007323082421390849,0.3432027919329488
322,0.0026370555956111465,0.007323082421390849,0.3432027919329488
323,0.0030189994655971083,0.004770248610725076,0.29719120119346143
324,0.0030189994655971083,0.004770248610725076,0.29719120119346143
325,0.0030189994655971083,0.004770248610725076,0.29719120119346143
326,0.004039212091427409,0.00656872338699095,0.16844949835645792
327,0.004039212091427409,0.00656872338699095,0.16844949835645792
328,0.004039212091427409,0.00656872338699095,0.16844949835645792
329,0.004039212091427409,0.00656872338699095,0.16844949835645792
330,0.004039212091427409,0.00656872338699095,0.16844949835645792
331,0.004039212091427409,0.00656872338699095,0.16844949835645792
332,0.004039212091427409,0.00656872338699095,0.16844949835645792
333,0.004039212091427409,0.00656872338699095,0.16844949835645792
334,0.004039212091427409,0.00656872338699095,0.16844949835645792
335,0.004039212091427409,0.00656872338699095,0.16844949835645792
336,0.004039212091427409,0.00656872338699095,0.16844949835645792
337,0.004039212091427409,0.00656872338699095,0.16844949835645792
338,0.004448255073020654,0.003309215055952005,0.14758896565671437
339,0.004448255073020654,0.003309215055952005,0.14758896565671437
340,0.004448255073020654,0.003309215055952005,0.14758896565671437
341,0.004448255073020654,0.003309215055952005,0.14758896565671437
342,0.004448255073020654,0.003309215055952005,0.14758896565671437
343,0.004448255073020654,0.003309215055952005,0.14758896565671437
344,0.004448255073020654,0.003309215055952005,0.14758896565671437
345,0.004448255073020654,0.003309215055952005,0.14758896565671437
346,0.004448255073020654,0.003309215055952005,0.14758896565671437
347,0.004448255073020654,0.003309215055952005,0.14758896565671437
348,0.004448255073020654,0.003309215055952005,0.14758896565671437
349,0.004448255073020654,0.003309215055952005,0.14758896565671437
350,0.004448255073020654,0.003309215055952005,0.14758896565671437
351,0.004448255073020654,0.003309215055952005,0.14758896565671437
352,0.004448255073020654,0.003309215055952005,0.14758896565671437
353,0.004205258831733291,0.005323807936882356,0.21132667567746327
354,0.0031328911495353408,0.0037946071248102383,0.16240865637132146
355,0.0031328911495353408,0.0037946071248102383,0.16240865637132146
356,0.0031328911495353408,0.0037946071248102383,0.16240865637132146
357,0.0031328911495353408,0.0037946071248102383,0.16240865637132146
358,0.002790461681681225,0.004833945142973865,0.30966754704781796
359,0.002790461681681225,0.004833945142973865,0.30966754704781796
360,0.0037979807885954904,0.00553343473377522,0.41940889822818317
361,0.0037979807885954904,0.00553343473377522,0.41940889822818317
362,0.0037979807885954904,0.00553343473377522,0.41940889822818317
363,0.0037979807885954904,0.00553343473377522,0.41940889822818317
364,0.0037979807885954904,0.00553343473377522,0.41940889822818317
365,0.0037979807885954904,0.00553343473377522,0.41940889822818317
366,0.0033488923616605292,0.00521663341313459,0.5169210526232731
367,0.0033488923616605292,0.00521663341313459,0.5169210526232731
368,0.0033488923616605292,0.00521663341313459,0.5169210526232731
369,0.0034101420930065206,0.00470223860252667,0.5707366781005118
370,0.0034101420930065206,0.00470223860252667,0.5707366781005118
371,0.0034101420930065206,0.00470223860252667,0.5707366781005118
372,0.0034101420930065206,0.00470223860252667,0.5707366781005118
373,0.003984405314429423,0.0051031445071876395,0.5343548267129877
374,0.003984405314429423,0.0051031445071876395,0.5343548267129877
375,0.003984405314429423,0.0051031445071876395,0.5343548267129877
376,0.003984405314429423,0.0051031445071876395,0.5343548267129877
377,0.003984405314429423,0.0051031445071876395,0.5343548267129877
378,0.003984405314429423,0.0051031445071876395,0.5343548267129877
379,0.003984405314429423,0.0051031445071876395,0.5343548267129877
380,0.0044385197673819125,0.005900117728493414,0.45905198258860863
381,0.0044385197673819125,0.005900117728493414,0.45905198258860863
382,0.0044385197673819125,0.005900117728493414,0.45905198258860863
383,0.0044385197673819125,0.005900117728493414,0.45905198258860863
384,0.005095154808209376,0.008224134559471295,0.49552131516750564
385,0.005095154808209376,0.008224134559471295,0.49552131516750564
386,0.005095154808209376,0.008224134559471295,0.49552131516750564
387,0.005095154808209376,0.008224134559471295,0.49552131516750564
388,0.005095154808209376,0.008224134559471295,0.49552131516750564
389,0.005095154808209376,0.008224134559471295,0.49552131516750564
390,0.005095154808209376,0.008224134559471295,0.49552131516750564
391,0.005095154808209376,0.008224134559471295,0.49552131516750564
392,0.005095154808209376,0.008224134559471295,0.49552131516750564
393,0.005095154808209376,0.008224134559471295,0.49552131516750564
394,0.005095154808209376,0.008224134559471295,0.49552131516750564
395,0.005095154808209376,0.008224134559471295,0.49552131516750564
396,0.005095154808209376,0.008224134559471295,0.49552131516750564
397,0.005095154808209376,0.008224134559471295,0.49552131516750564
398,0.005095154808209376,0.008224134559471295,0.49552131516750564
399,0.005183129210096388,0.0084006549380695,0.38895843853677275
400,0.005446940551680467,0.008739822427478528,0.33260169441153065
401,0.005446940551680467,0.008739822427478528,0.33260169441153065
402,0.005446940551680467,0.008739822427478528,0.33260169441153065
403,0.005446940551680467,0.008739822427478528,0.33260169441153065
404,0.004631735251699237,0.004344720704062375,0.3703008101732641
405,0.004631735251699237,0.004344720704062375,0.3703008101732641
406,0.004631735251699237,0.004344720704062375,0.3703008101732641
407,0.004631735251699237,0.004344720704062375,0.3703008101732641
408,0.003916859726185098,0.007822177322159979,0.2751114283737069
409,0.003916859726185098,0.007822177322159979,0.2751114283737069
410,0.0041874447195173236,0.00793841753511895,0.27937632673930246
411,0.0041874447195173236,0.00793841753511895,0.27937632673930246
412,0.0041874447195173236,0.00793841753511895,0.27937632673930246
413,0.0041874447195173236,0.00793841753511895,0.27937632673930246
414,0.004944119264685444,0.009510127229105634,0.21245459820043253
415,0.004944119264685444,0.009510127229105634,0.21245459820043253
416,0.004944119264685444,0.009510127229105634,0.21245459820043253
417,0.004944119264685444,0.009510127229105634,0.21245459820043253
418,0.006187478442630359,0.0089163114774185,0.04169548879338425
419,0.006187478442630359,0.0089163114774185,0.04169548879338425
420,0.006187478442630359,0.0089163114774185,0.04169548879338425
421,0.006187478442630359,0.0089163114774185,0.04169548879338425
422,0.006187478442630359,0.0089163114774185,0.04169548879338425
423,0.006187478442630359,0.0089163114774185,0.04169548879338425
424,0.006187478442630359,0.0089163114774185,0.04169548879338425
425,0.006187478442630359,0.0089163114774185,0.04169548879338425
426,0.006187478442630359,0.0089163114774185,0.04169548879338425
427,0.006187478442630359,0.0089163114774185,0.04169548879338425
428,0.005780821845802681,0.005474578246031466,0.010949458076565482
429,0.005780821845802681,0.005474578246031466,0.010949458076565482
430,0.005780821845802681,0.005474578246031466,0.010949458076565482
431,0.005780821845802681,0.005474578246031466,0.010949458076565482
432,0.005780821845802681,0.005474578246031466,0.010949458076565482
433,0.005780821845802681,0.005474578246031466,0.010949458076565482
434,0.005780821845802681,0.005474578246031466,0.010949458076565482
435,0.005780821845802681,0.005474578246031466,0.010949458076565482
436,0.005780821845802681,0.005474578246031466,0.010949458076565482
437,0.005780821845802681,0.005474578246031466,0.010949458076565482
438,0.005780821845802681,0.005474578246031466,0.010949458076565482
439,0.005780821845802681,0.005474578246031466,0.010949458076565482
440,0.005734511923681571,0.0035586018434217706,0.22304905679552736
441,0.005734511923681571,0.0035586018434217706,0.22304905679552736
442,0.00599252254200834,0.0032530768646396153,0.1877936504222149
443,0.00599252254200834,0.0032530768646396153,0.1877936504222149
444,0.006068154279719945,0.006698331422845219,0.32640916396187014
445,0.006068154279719945,0.006698331422845219,0.32640916396187014
446,0.006068154279719945,0.006698331422845219,0.32640916396187014
447,0.006068154279719945,0.006698331422845219,0.32640916396187014
448,0.005449533140887117,0.005388554853240267,0.3460799743441545
449,0.004918705680275471,0.0026743549350496678,0.1772213604621313
450,0.005596460956767239,0.004992049040275764,0.10507035728221924
451,0.005596460956767239,0.004992049040275764,0.10507035728221924
452,0.005596460956767239,0.004992049040275764,0.10507035728221924
453,0.00485313376364906,0.007349442080399127,0.23490813486958617
454,0.00469936058443064,0.008185305112488904,0.22966755767170174
455,0.00469936058443064,0.008185305112488904,0.22966755767170174
456,0.00469936058443064,0.008185305112488904,0.22966755767170174
457,0.00469936058443064,0.008185305112488904,0.22966755767170174
458,0.00469936058443064,0.008185305112488904,0.22966755767170174
459,0.00469936058443064,0.008185305112488904,0.22966755767170174
460,0.004576834136067357,0.0031134734708492123,0.09422080836995003
461,0.005772860733403772,0.0061241997710692955,0.17047112870742137
462,0.005719646374274913,0.005142355260449491,0.15647051829342554
463,0.005719646374274913,0.005142355260449491,0.15647051829342554
464,0.006337334975132619,0.006325165697902849,0.2704123114321991
465,0.006337334975132619,0.006325165697902849,0.2704123114321991
466,0.0061832111424138456,0.006532989509688048,0.2956741159635716
467,0.0048450564458963116,0.0024293142310587313,0.012773895157073223
468,0.0048450564458963116,0.0024293142310587313,0.012773895157073223
469,0.0048450564458963116,0.0024293142310587313,0.012773895157073223
470,0.004918552981920789,0.00878059489484908,0.052906775217000754
471,0.004948065659716541,0.004198349737033896,0.12107555198555348
472,0.005511475811278074,0.008408404017139322,0.07018719498826129
473,0.005511475811278074,0.008408404017139322,0.07018719498826129
474,0.005511475811278074,0.008408404017139322,0.07018719498826129
475,0.005511475811278074,0.008408404017139322,0.07018719498826129
